user_id,group,rounds_total,ret_7
139581,level_25,103,1
139772,level_10,80,1
139856,level_25,2,0
140041,level_10,70,1
140102,level_25,10,0
140335,level_25,3,0
140468,level_10,27,0
140695,level_25,2,0
140734,level_10,51,1
140907,level_10,81,0
141059,level_25,28,0
141146,level_25,13,0
141163,level_10,44,0
141256,level_25,10,0
141275,level_10,12,0
141449,level_25,124,1
141509,level_10,1,0
141613,level_10,23,0
141698,level_25,36,0
141837,level_10,6,0
141928,level_25,2,0
141967,level_25,3,0
142162,level_25,11,0
142359,level_25,66,1
142413,level_25,35,0
142456,level_25,9,0
142665,level_25,28,0
142718,level_10,29,0
142942,level_25,1,0
142964,level_10,3,0
142985,level_25,57,1
143079,level_25,24,0
143115,level_25,13,1
143123,level_25,4,0
143284,level_10,8,0
143386,level_10,1,0
143514,level_10,15,0
143691,level_10,10,0
143939,level_25,57,0
143962,level_25,4,0
144087,level_10,1,0
144110,level_25,0,0
144120,level_10,52,0
144252,level_10,1,0
144287,level_10,18,0
144430,level_10,3,0
144470,level_25,7,0
144493,level_25,29,0
144553,level_10,9,0
144571,level_25,87,1
144664,level_10,45,0
144692,level_10,6,0
144935,level_10,5,0
145093,level_25,25,0
145225,level_25,75,1
145307,level_25,22,1
145401,level_10,3,0
145539,level_25,1,0
145578,level_10,7,0
145763,level_25,30,1
145852,level_10,186,1
145917,level_25,3,0
145938,level_10,53,0
146150,level_10,3,0
146164,level_25,3,0
146269,level_25,29,0
146394,level_10,2,0
146502,level_10,15,0
146715,level_25,134,1
146772,level_10,2,0
146836,level_10,16,0
146898,level_10,347,1
146937,level_25,29,0
146981,level_25,12,0
147246,level_25,95,0
147292,level_25,76,1
147334,level_25,22,1
147450,level_25,6,0
147507,level_25,7,0
147572,level_25,18,1
147639,level_10,11,0
147685,level_25,71,0
147826,level_10,8,0
147830,level_25,12,1
147836,level_10,22,0
148012,level_10,6,0
148083,level_25,0,0
148166,level_10,211,0
148248,level_25,3,0
148254,level_10,10,0
148358,level_10,137,1
148453,level_25,0,0
148488,level_25,1,0
148574,level_25,1,0
148772,level_25,30,0
148811,level_25,49,0
148974,level_25,50,0
149244,level_10,0,0
149272,level_25,42,1
149329,level_10,4,0
149473,level_10,14,0
149574,level_10,60,0
149626,level_25,5,0
149641,level_10,3,0
149721,level_25,30,0
149805,level_25,35,1
149859,level_25,3,0
149896,level_25,116,1
150039,level_10,503,0
150056,level_25,70,0
150076,level_25,45,1
150102,level_25,74,0
150178,level_25,60,1
150398,level_25,169,1
150529,level_10,6,0
150547,level_25,42,0
150648,level_10,35,1
150818,level_25,43,0
150860,level_25,11,0
150861,level_25,185,0
150936,level_25,2,0
151171,level_25,21,0
151188,level_25,10,0
151255,level_25,15,0
151297,level_25,34,0
151354,level_10,27,0
151367,level_10,222,1
151387,level_25,0,0
151428,level_10,0,0
151543,level_25,20,0
151588,level_25,32,1
151823,level_10,13,0
151846,level_10,20,0
152136,level_10,3,0
152233,level_25,11,0
152269,level_25,12,0
152371,level_10,25,0
152596,level_10,31,0
152747,level_10,0,0
152824,level_25,62,0
153206,level_25,12,0
153448,level_10,3,0
153509,level_25,3,0
153715,level_25,7,0
153746,level_25,3,0
153879,level_25,3,0
153921,level_10,22,0
154098,level_25,118,0
154141,level_25,24,0
154165,level_25,4,0
154254,level_10,19,0
154280,level_25,16,0
154381,level_25,18,0
154392,level_10,28,0
154490,level_25,117,1
154535,level_10,7,0
154658,level_25,37,0
154666,level_25,20,0
154849,level_10,1,0
154995,level_25,4,0
155074,level_10,9,0
155505,level_10,23,0
155627,level_10,1,0
155665,level_25,87,0
155726,level_25,103,1
155827,level_25,29,0
155888,level_10,5,0
155941,level_25,28,0
155958,level_25,25,0
156189,level_10,16,0
156220,level_10,212,1
156370,level_10,12,1
156403,level_25,31,0
156485,level_10,5,0
156697,level_10,762,1
156750,level_10,12,0
156852,level_10,23,0
156990,level_25,49,1
157002,level_25,16,0
157010,level_10,10,0
157098,level_25,3,0
157124,level_10,3,0
157149,level_25,1,0
157151,level_10,1,0
157168,level_25,32,0
157385,level_25,3,0
157553,level_10,24,1
157584,level_10,62,0
157624,level_25,16,0
157879,level_25,313,1
157929,level_25,21,0
158094,level_10,42,0
158279,level_10,2,0
158375,level_25,16,0
158459,level_25,57,1
158501,level_25,8,0
158595,level_25,33,0
158623,level_25,1,0
158679,level_10,43,0
158710,level_10,0,0
158820,level_25,294,0
159013,level_10,4,0
159030,level_10,0,0
159050,level_10,16,0
159068,level_10,37,0
159201,level_10,5,0
159273,level_10,2,0
159335,level_25,17,0
159569,level_25,41,0
159606,level_25,3,0
159637,level_10,2,0
159790,level_10,6,0
159811,level_10,12,0
159871,level_25,141,0
159887,level_10,15,0
159961,level_25,5,0
160149,level_10,3,0
160152,level_10,44,0
160169,level_10,4,0
160191,level_10,58,0
160268,level_10,384,1
160315,level_10,41,0
160475,level_25,0,0
160706,level_10,32,0
160982,level_25,21,0
161056,level_25,4,0
161358,level_25,12,0
161890,level_25,2,0
161945,level_25,9,0
161999,level_10,8,1
162054,level_10,16,0
162085,level_10,253,1
162166,level_10,9,0
162205,level_10,35,1
162303,level_10,2,0
162399,level_25,13,0
162493,level_10,0,0
162877,level_10,14,0
163067,level_25,32,0
163075,level_25,93,1
163117,level_25,4,0
163195,level_25,109,1
163209,level_10,53,1
163279,level_25,79,0
163504,level_10,0,0
163607,level_25,12,0
163689,level_25,331,1
163693,level_10,9,0
163794,level_10,12,0
163912,level_25,114,0
164005,level_10,2,0
164057,level_25,30,0
164270,level_25,1,0
164319,level_10,144,0
164380,level_25,0,0
164413,level_10,64,0
164652,level_25,59,0
164711,level_10,6,0
164951,level_25,1,0
165037,level_25,10,0
165122,level_25,15,0
165459,level_25,1,0
165507,level_25,15,0
165565,level_10,409,1
165633,level_10,45,0
165643,level_25,19,0
165807,level_25,8,0
165902,level_10,6,0
165967,level_25,56,0
165990,level_25,28,0
166021,level_10,6,0
166026,level_10,4,0
166189,level_25,0,0
166349,level_10,75,1
166402,level_25,22,1
166505,level_10,3,0
166549,level_25,5,0
166647,level_25,6,0
166818,level_25,14,0
166972,level_25,83,0
167030,level_10,5,1
167120,level_10,32,1
167220,level_25,31,0
167311,level_25,1,0
167424,level_25,1,0
167446,level_10,343,1
167447,level_10,3,0
167625,level_25,37,0
167993,level_10,0,0
168124,level_25,10,0
168191,level_10,62,1
168212,level_10,8,0
168425,level_25,18,0
168439,level_25,16,0
168613,level_10,21,0
168648,level_10,75,0
168732,level_10,168,1
168790,level_25,5,0
168885,level_25,6,0
169163,level_10,2,0
169254,level_10,327,0
169278,level_10,39,0
169330,level_25,3,0
169714,level_10,4,0
169909,level_10,14,0
170045,level_25,133,1
170086,level_25,3,0
170171,level_10,379,1
170172,level_10,43,0
170266,level_25,15,0
170496,level_10,68,0
170502,level_25,337,1
170510,level_25,5,0
170619,level_10,3,0
170811,level_25,0,0
170887,level_25,13,0
171130,level_10,9,0
171285,level_25,94,0
171406,level_10,470,1
171635,level_25,7,0
171875,level_10,105,1
171972,level_25,62,1
172077,level_10,4,0
172138,level_25,12,0
172353,level_10,15,0
172381,level_25,44,0
172400,level_25,6,0
172857,level_10,73,1
173039,level_10,32,0
173129,level_25,69,1
173351,level_25,27,0
173419,level_25,51,0
173478,level_25,378,1
173654,level_10,14,0
173708,level_25,288,1
173971,level_10,44,0
173991,level_10,22,0
174156,level_25,1,0
174194,level_25,37,0
174195,level_25,18,0
174304,level_25,81,1
174328,level_10,33,1
174426,level_10,0,0
174807,level_10,128,0
174817,level_25,6,0
174841,level_10,6,0
174944,level_25,3,0
175086,level_10,0,0
175124,level_10,7,0
175200,level_10,20,0
175324,level_25,13,0
175412,level_10,64,0
175561,level_25,435,1
175628,level_10,21,0
175831,level_25,138,0
176021,level_25,229,1
176027,level_25,3,0
176094,level_10,7,0
176322,level_10,8,0
176347,level_10,6,0
176487,level_10,19,0
176813,level_10,8,0
176905,level_10,19,0
177192,level_25,11,1
177321,level_10,7,0
177328,level_10,23,0
177337,level_25,10,0
177373,level_25,1,0
177454,level_10,65,1
177463,level_25,8,0
177477,level_25,36,0
177685,level_25,9,0
177932,level_10,5,0
178129,level_25,84,0
178169,level_25,13,0
178234,level_10,1,0
178260,level_10,47,0
178587,level_25,75,0
178610,level_10,62,0
178620,level_10,8,0
178805,level_25,34,0
178912,level_10,1,0
179102,level_10,210,1
179208,level_10,9,0
179221,level_25,31,0
179233,level_25,9,0
179386,level_25,27,0
179551,level_25,14,0
179716,level_25,5,0
179795,level_10,402,1
179891,level_25,19,0
179911,level_10,174,1
179952,level_10,14,0
179959,level_10,388,1
180120,level_25,114,1
180459,level_25,9,0
180683,level_25,51,0
180746,level_25,9,0
180914,level_10,255,1
180998,level_25,14,0
181059,level_25,15,0
181212,level_25,80,1
181392,level_10,36,0
181483,level_25,4,0
181490,level_25,0,0
181853,level_25,1,0
181945,level_10,1,0
181949,level_10,1,0
182050,level_25,5,0
182059,level_10,15,0
182082,level_25,0,0
182201,level_10,320,1
182272,level_25,10,0
182400,level_10,20,0
182409,level_25,2,0
182517,level_10,11,1
182550,level_25,9,0
182749,level_10,17,0
183329,level_10,46,1
183550,level_10,1,0
183591,level_25,1,0
183738,level_10,52,0
183758,level_10,23,0
183971,level_10,5,0
184071,level_10,5,0
184112,level_25,14,0
184265,level_25,28,0
184342,level_10,2,0
184819,level_10,13,0
184871,level_25,256,1
184938,level_25,5,0
185021,level_10,17,0
185056,level_10,143,1
185074,level_25,12,0
185137,level_25,0,0
185157,level_25,17,0
185368,level_10,52,0
185512,level_25,934,1
185666,level_25,292,1
185728,level_25,26,0
185735,level_10,1,0
185777,level_25,1,0
185984,level_10,41,0
186065,level_10,18,0
186070,level_25,32,0
186071,level_10,48,0
186160,level_10,1,0
186354,level_25,0,0
186386,level_10,18,1
186465,level_10,2,0
186532,level_25,1,0
186621,level_25,43,0
186768,level_25,33,0
186790,level_10,5,0
186890,level_10,1,0
187084,level_10,69,0
187168,level_25,8,0
187424,level_25,15,0
187680,level_25,83,0
187709,level_25,3,0
188036,level_10,2,0
188051,level_10,8,0
188113,level_10,5,0
188134,level_25,3,0
188592,level_25,22,0
188683,level_25,30,0
188801,level_10,4,0
188805,level_10,84,0
188813,level_10,27,0
188880,level_10,163,0
189024,level_25,2,0
189066,level_25,61,0
189098,level_10,35,0
189102,level_10,7,0
189116,level_10,129,0
189329,level_25,5,0
189473,level_10,16,0
189553,level_25,13,0
189748,level_25,9,0
189970,level_25,104,0
190092,level_10,1,0
190151,level_10,36,0
190211,level_10,11,0
190226,level_25,63,0
190245,level_25,4,0
190265,level_25,19,0
190421,level_25,294,1
190424,level_10,2,0
190570,level_10,7,0
190691,level_10,38,0
190695,level_10,12,0
190740,level_25,5,0
190832,level_25,64,1
190851,level_25,7,0
190942,level_25,62,1
190985,level_10,6,1
191098,level_25,12,0
191123,level_10,1,0
191259,level_10,155,1
191329,level_25,1,0
191357,level_25,64,0
191440,level_10,56,0
191952,level_25,462,1
192195,level_10,4,0
192199,level_10,12,0
192237,level_10,4,0
192338,level_10,57,0
192398,level_10,41,1
192424,level_25,181,1
192506,level_25,65,0
192641,level_25,4,0
192863,level_25,15,0
192877,level_10,11,0
193023,level_25,28,1
193180,level_25,11,0
193226,level_10,89,1
193252,level_10,34,0
193406,level_10,10,0
193423,level_10,24,0
193471,level_25,20,0
193572,level_10,1,0
193660,level_10,2,0
194165,level_25,6,0
194177,level_25,22,0
194208,level_10,37,0
194228,level_10,28,0
194528,level_10,1,0
195031,level_10,153,0
195134,level_10,33,0
195218,level_25,6,0
195475,level_25,2,0
195667,level_25,17,0
195673,level_10,89,1
195721,level_10,9,0
195752,level_10,18,0
195806,level_10,30,0
196020,level_25,41,0
196073,level_10,53,1
196293,level_25,133,1
196344,level_10,217,1
196451,level_25,8,0
196526,level_25,6,0
196639,level_25,5,0
196687,level_25,6,0
197207,level_25,19,0
197217,level_10,9,0
197348,level_10,13,0
197645,level_10,6,0
197765,level_25,39,0
197798,level_10,7,0
197807,level_25,1,0
197915,level_10,299,1
198005,level_25,99,0
198189,level_10,6,0
198209,level_25,5,0
198250,level_25,2,0
198256,level_25,17,0
198271,level_10,1,0
198390,level_10,59,1
198415,level_25,13,0
198473,level_25,39,0
198741,level_10,13,0
198750,level_25,41,1
198783,level_10,7,0
198901,level_10,35,0
198914,level_25,14,0
198960,level_25,17,0
199083,level_10,4,0
199150,level_10,0,0
199739,level_25,196,0
199869,level_10,284,1
199912,level_10,15,0
199929,level_25,59,1
200006,level_10,18,0
200073,level_10,21,0
200267,level_25,2,0
200398,level_25,88,1
200463,level_25,393,1
200499,level_25,159,0
200587,level_10,40,1
200615,level_25,15,0
200873,level_25,25,0
200915,level_25,1,0
201136,level_25,2,0
201194,level_25,35,0
201344,level_10,32,0
201345,level_25,25,0
201516,level_10,37,0
201538,level_25,20,0
201717,level_10,9,0
201766,level_10,34,1
201830,level_25,1,0
201868,level_25,2,0
201901,level_10,7,0
201975,level_25,65,0
202226,level_10,29,1
202542,level_10,26,0
202730,level_25,6,0
202881,level_25,17,0
202935,level_10,1,0
202938,level_10,1,0
202961,level_25,24,0
203165,level_10,0,0
203342,level_10,0,0
203401,level_25,2,0
203427,level_25,40,1
203446,level_25,61,0
203623,level_25,123,0
203639,level_10,3,0
203696,level_10,19,0
203804,level_10,85,0
203880,level_25,23,0
203926,level_10,1,0
203970,level_25,18,0
204002,level_25,1,0
204018,level_25,33,0
204040,level_25,4,0
204061,level_25,24,0
204106,level_25,91,0
204229,level_25,17,0
204244,level_25,2,0
204251,level_10,750,1
204307,level_10,36,0
204517,level_25,4,0
204652,level_10,1,0
204714,level_25,24,0
204809,level_25,67,1
204843,level_10,7,0
204870,level_25,16,0
204957,level_25,2,0
205049,level_10,10,0
205112,level_25,459,1
205146,level_25,261,1
205306,level_10,5,0
205322,level_10,71,0
205475,level_25,109,1
205674,level_25,35,0
205840,level_10,49,0
205855,level_10,169,1
205881,level_10,45,0
205938,level_10,29,0
205958,level_25,5,0
205965,level_10,11,0
206431,level_25,208,1
206635,level_25,15,0
206819,level_10,12,0
206857,level_10,17,0
206963,level_10,23,0
206979,level_10,35,0
207006,level_25,8,0
207058,level_25,1,0
207142,level_10,70,0
207282,level_10,13,0
207388,level_25,6,0
207538,level_25,4,0
207551,level_10,121,0
207557,level_25,10,0
207657,level_10,9,0
208374,level_25,7,0
208389,level_10,3,0
208509,level_25,2,0
208551,level_10,131,1
208564,level_10,226,1
208764,level_25,38,0
208900,level_10,29,0
208979,level_25,16,0
208993,level_25,10,0
209045,level_25,11,0
209143,level_25,26,0
209187,level_10,47,0
209281,level_10,0,0
209488,level_10,0,0
209635,level_25,1,0
209644,level_25,179,1
209854,level_10,61,1
209988,level_10,13,0
210186,level_10,6,0
210202,level_25,6,0
210220,level_10,6,1
210382,level_25,19,0
210466,level_25,1,0
210755,level_10,3,0
210788,level_25,6,0
210950,level_25,12,0
210999,level_25,4,1
211052,level_10,1,0
211196,level_10,0,0
211268,level_25,2,0
211929,level_25,4,0
211975,level_10,16,0
211983,level_10,99,1
212109,level_10,58,1
212274,level_10,1,0
212303,level_25,1,0
212517,level_25,275,1
212581,level_25,14,0
212593,level_25,83,0
212771,level_10,3,0
213035,level_25,784,1
213040,level_10,5,0
213336,level_10,38,1
213350,level_25,141,1
213447,level_25,1,0
213526,level_25,152,1
213624,level_10,4,0
213632,level_10,12,0
213633,level_10,32,0
213843,level_10,13,0
213919,level_10,41,0
214005,level_10,21,0
214048,level_25,5,0
214056,level_25,36,0
214300,level_25,131,1
214344,level_25,67,0
214469,level_10,19,0
214481,level_10,5,0
214494,level_25,30,0
214681,level_25,60,1
214700,level_25,0,0
214785,level_10,7,0
214948,level_25,4,0
215092,level_10,1,0
215131,level_25,7,0
215241,level_10,33,0
215414,level_10,2,0
215434,level_25,5,0
215467,level_25,30,0
215597,level_25,19,0
215764,level_10,314,1
215813,level_25,4,0
215869,level_25,3,0
216089,level_10,5,0
216143,level_25,8,0
216159,level_25,5,0
216304,level_10,32,0
216581,level_25,7,0
216630,level_25,71,0
216907,level_10,5,0
216922,level_10,0,0
216947,level_10,59,0
217252,level_10,22,0
217510,level_10,101,0
217616,level_10,14,0
217752,level_25,6,0
217973,level_10,0,0
218080,level_10,9,0
218278,level_25,77,0
218349,level_25,15,0
218428,level_10,9,0
218483,level_10,34,0
218491,level_10,60,0
218725,level_25,195,0
218784,level_10,10,0
218785,level_25,469,1
219102,level_10,55,0
219299,level_10,75,0
219443,level_10,18,0
219691,level_25,6,0
219723,level_25,75,0
219760,level_25,7,0
220185,level_25,17,0
220564,level_25,2,0
220754,level_10,6,0
220846,level_25,383,1
220937,level_10,2,1
221629,level_10,1,0
221780,level_25,99,1
221798,level_25,9,0
221918,level_10,228,1
221990,level_10,196,1
222236,level_25,57,1
222469,level_25,165,1
222570,level_10,1,0
222583,level_10,24,0
222645,level_10,4,0
222716,level_25,7,0
222863,level_25,114,0
222866,level_25,39,0
222985,level_25,1,0
223116,level_25,4,0
223256,level_10,15,0
223370,level_10,14,0
223404,level_25,43,1
223470,level_10,33,0
223761,level_10,183,0
223797,level_25,2,0
223954,level_25,57,0
224063,level_25,2,0
224096,level_25,34,1
224123,level_25,1,0
224138,level_10,3,0
224388,level_25,20,0
224442,level_25,5,0
224454,level_25,18,0
224587,level_10,5,0
224610,level_25,21,0
224701,level_25,9,0
225355,level_25,4,0
225367,level_10,324,1
225619,level_25,44,0
225887,level_25,102,1
225892,level_10,14,0
226086,level_10,4,0
226129,level_10,42,0
226208,level_25,1,0
226528,level_25,15,0
226764,level_25,3,0
226829,level_25,101,1
227053,level_10,20,0
227063,level_25,24,0
227105,level_25,19,1
227149,level_10,19,0
227440,level_25,4,0
227503,level_10,10,0
227511,level_25,12,0
227587,level_25,613,1
227739,level_25,11,0
227843,level_10,194,1
227943,level_10,2,0
227982,level_10,178,0
227985,level_25,2,0
228028,level_10,30,0
228133,level_10,16,0
228313,level_10,38,0
228324,level_10,2,0
228408,level_25,7,0
228539,level_10,10,0
228599,level_10,7,0
228723,level_25,299,1
228756,level_10,3,0
228768,level_25,11,0
228776,level_25,5,0
228802,level_10,15,0
228828,level_10,5,0
228897,level_25,74,1
229147,level_25,3,0
229186,level_25,3,0
229306,level_10,27,0
229449,level_10,181,1
229519,level_25,3,1
229535,level_25,9,0
229749,level_10,12,0
229910,level_25,11,0
229957,level_25,78,1
230016,level_25,514,1
230127,level_25,1,0
230166,level_10,35,0
230329,level_25,1,0
230668,level_10,3,0
230805,level_10,0,0
230897,level_25,60,1
231022,level_10,60,0
231478,level_10,4,0
231560,level_10,18,0
231595,level_25,10,0
231611,level_25,23,0
231622,level_25,90,0
231814,level_25,5,0
231878,level_10,29,0
231918,level_25,23,0
232088,level_25,5,0
232194,level_25,8,0
232306,level_10,2,0
232325,level_25,6,0
232506,level_10,116,0
232533,level_25,154,0
232579,level_10,6,0
232581,level_25,1,0
232752,level_10,6,0
232761,level_10,286,0
232767,level_25,17,0
232838,level_25,22,0
233045,level_10,9,0
233190,level_25,0,0
233418,level_10,15,0
233583,level_10,10,0
233597,level_10,589,1
233817,level_10,10,0
233946,level_10,28,0
234279,level_25,28,0
234463,level_25,15,0
234696,level_10,570,1
234753,level_25,1,0
234891,level_10,4,0
235037,level_10,1,0
235145,level_25,17,0
235309,level_10,6,0
235353,level_10,14,0
235367,level_10,1,0
235390,level_25,4,0
235511,level_25,3,0
235547,level_10,10,0
235571,level_10,37,0
235665,level_25,29,1
235670,level_10,32,0
235725,level_10,8,0
235738,level_25,164,1
235996,level_25,245,0
236010,level_10,195,0
236155,level_10,33,0
236212,level_25,162,1
236218,level_25,26,0
236584,level_10,17,0
236626,level_25,7,0
236652,level_25,39,0
236837,level_10,24,0
236909,level_25,8,0
236953,level_10,4,0
236954,level_25,1,0
237187,level_10,11,0
237543,level_10,289,0
237638,level_25,155,1
238069,level_25,256,1
238312,level_25,4,0
238475,level_25,1,0
238675,level_25,359,0
238730,level_10,3,0
238742,level_25,6,0
238817,level_10,2,0
238958,level_25,41,1
239150,level_25,4,0
239423,level_25,7,0
239462,level_25,84,1
239675,level_10,1,0
239796,level_10,229,1
239859,level_25,13,0
239876,level_10,2,0
240002,level_25,9,0
240033,level_10,7,0
240107,level_10,195,1
240330,level_10,25,0
240510,level_10,32,0
240610,level_25,7,0
240711,level_10,4,0
240801,level_25,3,0
241069,level_10,10,0
241088,level_10,103,0
241107,level_10,3,0
241175,level_10,45,1
241269,level_10,7,0
241540,level_25,4,0
241788,level_10,15,0
241792,level_25,75,0
241807,level_25,5,0
242000,level_10,15,0
242207,level_25,40,1
242265,level_25,73,0
